Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Label
2025-05-08 01:17:34,23.63.24.68,57.59.164.98,TCP,39511,46757,4549,88,2,747,77,BruteForce
2025-05-08 01:17:35,6.199.78.213,244.214.245.26,TCP,901,36913,2887,45,92,1396,131,BENIGN
2025-05-08 01:17:36,123.231.85.39,215.25.6.167,TCP,12668,44497,4029,45,90,611,124,BENIGN
2025-05-08 01:17:37,46.124.82.250,114.126.178.109,TCP,26865,7620,8303,47,95,326,1004,PortScan
2025-05-08 01:17:38,82.108.169.110,255.252.203.143,UDP,15014,10488,8807,47,15,762,283,BENIGN
2025-05-08 01:17:39,170.102.22.139,101.164.111.208,TCP,49182,16034,4666,19,67,1401,1383,BENIGN
2025-05-08 01:17:40,27.157.29.44,112.218.163.132,ICMP,6228,45636,89,91,10,76,260,BENIGN
2025-05-08 01:17:41,7.43.132.151,111.181.172.7,TCP,58830,24584,9170,15,54,637,1485,BENIGN
2025-05-08 01:17:42,9.246.222.159,164.54.27.225,UDP,48179,3678,9720,24,13,1416,1115,BENIGN
2025-05-08 01:17:43,108.175.71.173,7.9.189.113,ICMP,55334,26617,8831,37,18,1264,1178,BENIGN
2025-05-08 01:17:44,23.18.192.243,148.88.72.18,UDP,41972,43806,5557,47,2,1354,281,BENIGN
2025-05-08 01:17:45,23.236.173.47,148.176.192.215,TCP,48537,53072,9933,63,31,224,1186,BENIGN
2025-05-08 01:17:46,243.174.225.133,111.206.124.234,TCP,55735,32761,4424,19,52,1309,854,BENIGN
2025-05-08 01:17:47,115.16.150.161,31.249.130.74,ICMP,11108,932,6333,19,55,738,1032,BENIGN
2025-05-08 01:17:48,173.217.72.238,232.225.159.219,ICMP,63685,43308,647,15,5,1330,880,BENIGN
2025-05-08 01:17:49,238.164.225.150,122.218.142.183,UDP,595,12015,4642,88,3,839,1401,DoS
2025-05-08 01:17:50,16.207.105.140,6.74.149.3,UDP,52898,1297,7395,16,42,1178,678,BENIGN
2025-05-08 01:17:51,191.4.89.220,67.66.225.141,ICMP,30113,35183,1,92,81,1214,525,BENIGN
2025-05-08 01:17:52,92.194.34.186,158.137.64.98,UDP,16535,30152,3391,15,41,255,503,BENIGN
2025-05-08 01:17:53,117.142.237.122,80.81.199.141,TCP,56611,40875,5785,46,8,805,295,BENIGN
2025-05-08 01:17:54,52.121.46.98,227.224.76.86,ICMP,39932,63300,1610,69,94,171,273,BENIGN
2025-05-08 01:17:55,25.47.98.181,209.206.101.223,UDP,12353,36585,9986,40,90,392,1256,BENIGN
2025-05-08 01:17:56,231.58.71.182,65.183.115.140,UDP,43791,11522,778,63,8,711,744,BENIGN
2025-05-08 01:17:57,109.4.15.162,19.105.124.200,ICMP,25253,39530,4105,70,60,468,752,DDoS
2025-05-08 01:17:58,36.244.21.224,177.12.26.104,TCP,54804,58902,4736,84,53,106,107,BENIGN
2025-05-08 01:17:59,205.149.73.33,5.161.229.49,ICMP,11131,15575,8063,21,27,143,965,BENIGN
2025-05-08 01:18:00,145.23.225.6,227.51.123.98,UDP,41174,34472,6829,96,42,920,1226,BENIGN
2025-05-08 01:18:01,71.85.183.41,127.244.11.88,TCP,54278,41674,950,83,63,713,137,BENIGN
2025-05-08 01:18:02,198.4.167.102,49.135.230.211,TCP,49507,8573,5955,46,46,176,786,BENIGN
2025-05-08 01:18:03,241.177.86.103,123.202.161.123,ICMP,2392,53507,308,34,91,483,1097,BENIGN
2025-05-08 01:18:04,40.220.143.25,187.209.173.60,UDP,47732,52472,9216,68,66,1318,620,BENIGN
2025-05-08 01:18:05,84.160.165.11,34.153.199.143,ICMP,35262,58069,9702,44,88,135,361,BENIGN
2025-05-08 01:18:06,90.27.118.75,44.17.2.239,ICMP,53670,9327,8218,83,91,452,1162,BENIGN
2025-05-08 01:18:07,228.171.23.45,83.194.162.103,UDP,55088,65433,7228,11,21,177,1402,BENIGN
2025-05-08 01:18:08,86.75.221.50,220.234.126.217,UDP,30705,41578,4712,94,33,400,536,BENIGN
2025-05-08 01:18:09,199.123.130.232,30.223.140.122,UDP,43832,998,4949,38,51,1428,435,DDoS
2025-05-08 01:18:10,91.72.49.14,106.185.137.138,ICMP,22202,25666,4653,32,45,754,936,BENIGN
2025-05-08 01:18:11,39.223.135.92,246.131.64.23,ICMP,10118,41776,921,76,15,670,1229,BENIGN
2025-05-08 01:18:12,173.4.106.154,255.2.6.2,UDP,43637,63598,810,41,72,46,978,PortScan
2025-05-08 01:18:13,153.203.130.183,201.215.4.118,UDP,29714,44832,7710,79,18,1302,712,PortScan
2025-05-08 01:18:14,159.121.86.49,23.186.166.202,TCP,12698,56008,492,91,46,1182,999,PortScan
2025-05-08 01:18:15,208.81.137.189,19.8.90.106,TCP,32186,45803,5320,30,87,1427,412,BENIGN
2025-05-08 01:18:16,5.202.252.103,190.46.186.66,ICMP,26508,54897,9603,46,92,879,911,BENIGN
2025-05-08 01:18:17,231.69.239.62,34.13.140.87,TCP,52973,3242,8041,42,6,427,905,BENIGN
2025-05-08 01:18:18,223.3.177.195,21.110.164.167,ICMP,50891,46189,560,94,60,1464,999,BENIGN
2025-05-08 01:18:19,110.106.224.31,186.73.165.209,UDP,8422,5957,1039,83,46,1013,567,BENIGN
2025-05-08 01:18:20,78.39.54.109,189.147.206.83,UDP,2577,50591,809,52,12,239,888,BENIGN
2025-05-08 01:18:21,142.177.241.206,179.12.17.64,UDP,54490,45171,2569,53,70,1393,437,BENIGN
2025-05-08 01:18:22,167.46.2.78,14.210.68.41,ICMP,61122,36788,7931,28,39,1437,1113,BENIGN
2025-05-08 01:18:23,212.157.0.218,8.68.30.31,ICMP,36507,48706,2278,67,69,61,171,BruteForce
2025-05-08 01:18:24,218.71.190.137,130.132.18.7,TCP,10705,42194,4203,38,54,1388,784,BENIGN
2025-05-08 01:18:25,49.87.217.174,240.29.10.84,UDP,5072,791,848,96,12,697,531,DoS
2025-05-08 01:18:26,190.55.20.68,143.173.169.193,TCP,47236,12348,9022,52,59,930,1486,DoS
2025-05-08 01:18:27,215.125.162.4,15.184.229.112,TCP,63119,59782,6364,97,65,398,1344,BENIGN
2025-05-08 01:18:28,32.59.214.120,77.248.40.68,ICMP,2163,40683,6326,75,73,127,287,BENIGN
2025-05-08 01:18:29,224.100.120.252,54.91.62.173,ICMP,62888,18580,4198,23,74,754,1256,BENIGN
2025-05-08 01:18:30,144.222.123.93,101.70.64.46,TCP,33211,9333,8208,48,44,452,576,BENIGN
2025-05-08 01:18:31,195.147.181.74,210.196.245.218,ICMP,307,15706,5524,12,6,994,762,BENIGN
2025-05-08 01:18:32,239.9.166.29,106.86.142.171,ICMP,54108,52325,2730,18,62,763,1258,BruteForce
2025-05-08 01:18:33,157.45.26.207,137.194.93.101,TCP,27575,47316,6607,31,63,436,711,BENIGN
2025-05-08 01:18:34,161.63.20.75,83.136.30.45,TCP,65402,51175,7555,86,29,1428,588,BENIGN
2025-05-08 01:18:35,173.86.110.201,99.235.18.54,TCP,38045,8210,7965,45,73,478,905,BENIGN
2025-05-08 01:18:36,219.210.86.239,236.25.7.29,TCP,60773,46387,6342,4,6,176,1211,BENIGN
2025-05-08 01:18:37,231.198.161.237,49.52.49.182,ICMP,15279,34683,7951,26,12,532,1276,BENIGN
2025-05-08 01:18:38,91.3.22.188,89.156.205.131,TCP,51969,22231,3571,21,51,1145,676,DoS
2025-05-08 01:18:39,40.252.248.210,11.19.205.185,UDP,17089,9006,6635,24,25,1178,1222,BENIGN
2025-05-08 01:18:40,91.187.185.207,86.148.21.119,UDP,33178,10610,4840,41,68,825,1118,BENIGN
2025-05-08 01:18:41,111.216.131.55,240.125.209.239,TCP,27298,34894,2943,86,24,1133,1444,DoS
2025-05-08 01:18:42,125.41.16.198,133.151.154.243,UDP,4066,19456,2112,22,35,273,441,DoS
2025-05-08 01:18:43,119.154.83.10,167.16.48.248,UDP,34991,11924,5179,63,94,278,207,BENIGN
2025-05-08 01:18:44,93.159.87.185,22.88.152.49,UDP,18137,46104,1748,70,56,633,233,BENIGN
2025-05-08 01:18:45,250.72.173.155,247.196.124.25,UDP,60225,6084,9031,31,25,1333,1276,BENIGN
2025-05-08 01:18:46,58.227.118.51,198.2.116.61,TCP,28334,7560,9409,77,77,1188,134,BENIGN
2025-05-08 01:18:47,101.194.68.11,160.175.210.71,ICMP,31119,32025,1765,98,18,1483,343,BENIGN
2025-05-08 01:18:48,229.29.254.104,195.230.182.178,TCP,64464,40029,7545,59,13,1086,785,BENIGN
2025-05-08 01:18:49,99.251.193.65,2.121.6.86,UDP,22992,23214,2101,11,72,234,62,BENIGN
2025-05-08 01:18:50,197.42.87.30,130.68.72.23,TCP,63872,52128,7563,76,98,1280,1026,BENIGN
2025-05-08 01:18:51,237.87.119.247,128.233.238.211,UDP,2757,39071,5574,62,3,893,1018,BENIGN
2025-05-08 01:18:52,147.144.90.17,216.51.133.147,ICMP,37839,30814,5904,99,91,399,566,BENIGN
2025-05-08 01:18:53,141.35.224.251,5.177.247.178,ICMP,42606,1323,1964,14,3,466,823,BENIGN
2025-05-08 01:18:54,246.242.118.126,239.199.86.59,ICMP,59435,25629,1000,59,27,1084,1206,BENIGN
2025-05-08 01:18:55,162.18.153.6,162.49.114.194,UDP,58945,755,7414,61,100,1458,133,DDoS
2025-05-08 01:18:56,64.21.194.101,251.231.110.234,ICMP,20655,35103,8616,76,12,1412,827,BENIGN
2025-05-08 01:18:57,206.205.58.91,148.125.250.15,ICMP,41054,30565,3314,72,6,684,346,BENIGN
2025-05-08 01:18:58,179.201.59.19,27.238.131.246,TCP,12497,63696,6380,71,27,877,649,DoS
2025-05-08 01:18:59,78.138.61.252,30.145.190.26,UDP,51107,9112,5223,40,57,667,777,BENIGN
2025-05-08 01:19:00,135.54.119.176,196.192.19.2,UDP,37224,23219,1274,46,56,699,1022,BENIGN
2025-05-08 01:19:01,203.182.202.239,204.90.121.90,UDP,49733,60088,4186,14,95,1045,1442,DoS
2025-05-08 01:19:02,132.190.245.29,32.15.131.176,ICMP,38656,36629,7808,71,11,1330,435,BENIGN
2025-05-08 01:19:03,123.24.210.49,220.56.91.210,UDP,61208,15442,5865,94,64,173,992,BENIGN
2025-05-08 01:19:04,198.9.184.129,156.184.233.192,ICMP,57813,26263,2399,48,1,1237,1047,BENIGN
2025-05-08 01:19:05,168.239.249.237,48.86.28.218,UDP,40372,63016,8655,80,48,317,236,BENIGN
2025-05-08 01:19:06,200.28.47.227,11.64.159.64,UDP,32680,36145,4438,13,5,1030,1287,BENIGN
2025-05-08 01:19:07,154.128.115.217,116.177.242.116,ICMP,36435,61818,3640,85,15,45,183,BENIGN
2025-05-08 01:19:08,133.214.175.86,154.68.64.94,UDP,12710,28452,1944,68,59,1450,542,DoS
2025-05-08 01:19:09,13.150.43.206,107.116.216.5,TCP,1639,61247,2134,26,47,203,1155,BENIGN
2025-05-08 01:19:10,91.11.207.219,75.214.99.197,ICMP,6560,51210,3119,13,3,501,491,BENIGN
2025-05-08 01:19:11,59.121.230.132,169.205.49.6,TCP,42783,32072,1394,63,17,1203,1254,BENIGN
2025-05-08 01:19:12,206.70.178.72,235.240.38.188,ICMP,58930,61093,4314,55,53,640,1450,BENIGN
2025-05-08 01:19:13,105.71.34.131,250.56.242.126,UDP,58281,59043,3891,8,30,698,386,BENIGN
2025-05-08 01:19:14,237.253.113.31,95.204.96.124,UDP,57774,44087,1830,22,51,1467,413,BENIGN
2025-05-08 01:19:15,95.30.11.115,133.118.194.150,ICMP,6991,53613,8377,56,20,78,900,BENIGN
2025-05-08 01:19:16,250.69.169.91,195.161.140.169,TCP,30260,35504,2317,3,32,1347,1454,DoS
2025-05-08 01:19:17,115.115.42.98,66.91.122.97,UDP,19152,64050,5213,90,54,662,454,BENIGN
2025-05-08 01:19:18,80.92.215.41,70.72.63.137,UDP,31072,49548,7970,6,56,1026,1264,PortScan
2025-05-08 01:19:19,252.18.235.5,198.182.67.96,UDP,64145,22715,2593,55,26,443,551,BENIGN
2025-05-08 01:19:20,240.155.73.80,17.116.23.55,ICMP,2749,29400,6734,30,45,1307,1247,BENIGN
2025-05-08 01:19:21,115.97.61.194,143.216.92.41,UDP,8175,3049,7241,56,23,954,1210,BENIGN
2025-05-08 01:19:22,176.129.105.56,29.54.130.114,TCP,30847,36144,9212,93,7,447,981,BENIGN
2025-05-08 01:19:23,13.230.100.233,124.158.131.164,UDP,54839,39618,5393,85,66,818,345,BENIGN
2025-05-08 01:19:24,191.63.47.195,90.130.38.146,TCP,26792,4568,5638,94,52,324,241,DoS
2025-05-08 01:19:25,252.196.247.92,181.146.22.88,TCP,38944,22884,7433,41,48,1015,221,BENIGN
2025-05-08 01:19:26,156.93.138.91,11.150.15.134,TCP,52421,46133,8365,20,29,131,922,BENIGN
2025-05-08 01:19:27,105.171.107.244,90.83.139.42,TCP,26240,17342,9418,17,28,659,570,DoS
2025-05-08 01:19:28,244.227.196.50,94.233.92.246,ICMP,35011,35974,6740,99,35,143,643,BENIGN
2025-05-08 01:19:29,15.199.19.196,155.240.59.154,ICMP,16642,18448,9781,11,84,276,300,DDoS
2025-05-08 01:19:30,161.182.228.168,62.198.166.134,ICMP,47862,9159,9974,7,19,1371,712,DoS
2025-05-08 01:19:31,2.47.202.103,178.186.135.90,TCP,37983,4016,2015,30,70,1467,684,BENIGN
2025-05-08 01:19:32,171.241.46.189,178.62.179.11,ICMP,20668,65269,7554,43,100,1182,1445,BENIGN
2025-05-08 01:19:33,30.150.116.204,58.84.251.249,TCP,36533,11100,3053,78,93,1070,1047,PortScan
2025-05-08 01:19:34,214.8.124.79,18.117.191.23,TCP,6945,27616,8137,42,75,1148,451,BENIGN
2025-05-08 01:19:35,54.158.154.177,205.115.219.52,ICMP,51391,16593,9551,51,2,623,624,BENIGN
2025-05-08 01:19:36,14.152.74.57,18.243.244.239,ICMP,30327,9130,4006,55,48,1011,1434,BENIGN
2025-05-08 01:19:37,116.149.36.103,94.17.214.115,TCP,33138,2650,1210,55,25,411,991,BENIGN
2025-05-08 01:19:38,254.28.126.216,178.56.86.70,TCP,22679,22441,6435,64,41,224,551,BENIGN
2025-05-08 01:19:39,160.12.191.240,153.18.52.75,ICMP,45423,48471,4545,66,50,812,1227,BENIGN
2025-05-08 01:19:40,185.181.168.23,251.50.35.89,UDP,55796,19013,8662,35,25,1355,526,BENIGN
2025-05-08 01:19:41,41.142.218.163,65.110.123.166,ICMP,19979,8862,1409,9,23,612,543,BENIGN
2025-05-08 01:19:42,104.93.60.161,205.30.140.211,TCP,9902,31272,5718,96,64,185,349,BENIGN
2025-05-08 01:19:43,142.242.97.192,37.234.105.20,UDP,52535,13893,2773,83,1,1065,947,BENIGN
2025-05-08 01:19:44,209.58.109.19,13.237.216.4,ICMP,29171,39189,8498,36,7,828,793,PortScan
2025-05-08 01:19:45,141.18.13.113,100.144.237.80,ICMP,26402,32233,1298,54,15,60,1173,BENIGN
2025-05-08 01:19:46,151.106.43.117,210.160.24.143,ICMP,60148,46319,8197,22,90,1180,1244,BENIGN
2025-05-08 01:19:47,250.83.71.205,37.155.208.143,TCP,51201,16323,9556,47,35,1404,1153,BENIGN
2025-05-08 01:19:48,77.73.83.56,187.7.133.238,ICMP,49330,2900,898,84,8,1222,1495,DoS
2025-05-08 01:19:49,57.142.73.72,111.61.45.38,ICMP,45813,20789,5460,31,46,144,133,BENIGN
2025-05-08 01:19:50,194.121.21.161,68.252.118.238,TCP,11226,23051,926,96,51,596,1282,BENIGN
2025-05-08 01:19:51,39.3.239.154,110.227.215.17,ICMP,52439,64691,2035,28,33,420,570,BENIGN
2025-05-08 01:19:52,56.35.103.179,153.49.123.104,TCP,1598,53815,5857,95,39,796,792,BENIGN
2025-05-08 01:19:53,69.193.8.230,22.183.81.38,TCP,32030,43795,8401,36,93,252,701,BENIGN
2025-05-08 01:19:54,23.113.168.63,20.130.64.96,TCP,48364,15660,2053,98,79,313,1165,BruteForce
2025-05-08 01:19:55,210.29.141.2,61.153.50.101,UDP,31733,3032,1268,77,61,458,364,BENIGN
2025-05-08 01:19:56,143.245.232.33,130.248.7.63,ICMP,5076,11173,7801,88,6,1174,68,BENIGN
2025-05-08 01:19:57,73.241.159.13,229.129.181.198,ICMP,34624,15963,6550,10,5,852,1079,BENIGN
2025-05-08 01:19:58,156.8.211.171,166.87.80.248,TCP,33970,61270,5512,69,61,1127,594,DoS
2025-05-08 01:19:59,229.94.229.74,238.211.159.136,TCP,29408,39639,6737,20,60,969,778,BENIGN
2025-05-08 01:20:00,110.150.204.182,151.115.105.182,TCP,18446,25258,8159,33,53,1306,49,DoS
2025-05-08 01:20:01,65.1.83.121,16.66.20.180,UDP,8277,51668,4942,23,68,1062,1150,BENIGN
2025-05-08 01:20:02,16.243.55.228,48.16.95.84,UDP,50180,26537,798,12,63,549,476,BENIGN
2025-05-08 01:20:03,27.155.27.184,146.81.210.242,ICMP,29926,29222,1544,79,75,872,1189,BENIGN
2025-05-08 01:20:04,192.164.54.156,89.75.54.212,UDP,37594,49252,2713,49,9,985,751,BENIGN
2025-05-08 01:20:05,150.188.208.212,52.136.47.107,UDP,40630,39190,5367,43,60,1200,484,BENIGN
2025-05-08 01:20:06,24.89.36.185,236.44.163.6,TCP,17168,29233,2853,3,8,634,550,BENIGN
2025-05-08 01:20:07,157.60.194.60,162.128.95.70,ICMP,9007,22475,7252,100,54,862,914,BENIGN
2025-05-08 01:20:08,8.143.130.150,177.11.164.87,TCP,49886,52041,4011,90,50,339,1109,BENIGN
2025-05-08 01:20:09,97.74.154.184,224.227.215.222,UDP,7856,42091,8608,52,45,1258,1195,BENIGN
2025-05-08 01:20:10,20.27.133.118,131.166.47.59,ICMP,45298,39777,6520,81,67,628,1194,BENIGN
2025-05-08 01:20:11,125.64.192.214,201.60.2.174,ICMP,17349,21045,9565,50,87,392,1401,BENIGN
2025-05-08 01:20:12,50.153.167.12,28.210.242.75,ICMP,52309,4715,3726,17,40,181,376,BENIGN
2025-05-08 01:20:13,205.50.218.137,27.130.191.130,UDP,22044,9083,765,87,49,106,151,DDoS
2025-05-08 01:20:14,124.6.68.128,205.119.128.46,TCP,14123,58549,1380,51,96,408,1453,BENIGN
2025-05-08 01:20:15,100.6.244.11,241.135.49.106,UDP,43042,61487,7109,9,1,172,1131,BENIGN
2025-05-08 01:20:16,142.132.157.126,144.65.38.251,TCP,49962,49807,2887,42,71,1252,338,PortScan
2025-05-08 01:20:17,135.59.62.255,12.53.26.21,UDP,16893,43398,2545,13,24,1303,474,BENIGN
2025-05-08 01:20:18,232.255.125.243,41.198.129.164,ICMP,48575,12476,7148,56,44,304,690,PortScan
2025-05-08 01:20:19,54.183.251.36,249.61.35.255,ICMP,25009,54023,7077,37,9,1427,844,BENIGN
2025-05-08 01:20:20,78.186.32.221,248.53.78.53,ICMP,33873,48767,6937,89,94,356,622,BENIGN
2025-05-08 01:20:21,60.230.23.125,227.221.111.94,UDP,24222,59519,1317,4,20,844,1290,BENIGN
2025-05-08 01:20:22,201.35.225.134,224.61.229.81,TCP,32846,39355,971,27,70,1226,785,BENIGN
2025-05-08 01:20:23,237.200.156.74,115.94.119.16,TCP,24534,53080,5043,7,83,1174,1146,BENIGN
2025-05-08 01:20:24,31.102.254.62,217.146.64.70,ICMP,37804,9435,6842,93,21,981,1483,BENIGN
2025-05-08 01:20:25,245.200.9.173,58.57.178.91,ICMP,6517,16727,5666,46,4,95,1487,DoS
2025-05-08 01:20:26,76.112.53.25,132.53.98.78,ICMP,17800,31865,4718,26,50,184,538,BENIGN
2025-05-08 01:20:27,78.136.244.68,242.217.208.182,UDP,39735,2213,2892,88,94,1060,193,BENIGN
2025-05-08 01:20:28,243.186.111.226,158.96.103.72,ICMP,58736,29514,473,55,50,1303,1206,BENIGN
2025-05-08 01:20:29,54.79.179.52,17.20.4.43,ICMP,40902,20702,5009,99,49,525,1103,BENIGN
2025-05-08 01:20:30,63.232.1.131,100.205.247.254,UDP,3056,61896,5148,37,39,1314,937,BruteForce
2025-05-08 01:20:31,201.59.198.203,116.123.92.241,ICMP,10185,27626,7085,67,99,625,721,BENIGN
2025-05-08 01:20:32,62.168.179.13,254.215.131.154,ICMP,42260,60456,4203,23,88,196,683,BENIGN
2025-05-08 01:20:33,22.182.44.231,66.127.234.42,UDP,53437,59986,2466,22,68,1093,444,BENIGN
2025-05-08 01:20:34,194.128.57.178,205.97.96.98,TCP,60433,20372,2709,19,8,277,379,BENIGN
2025-05-08 01:20:35,150.211.35.42,178.153.236.73,ICMP,8435,42495,9146,21,54,1163,108,BENIGN
2025-05-08 01:20:36,32.245.51.187,183.162.151.104,UDP,34992,54438,4909,9,77,768,371,BENIGN
2025-05-08 01:20:37,41.223.180.37,204.250.167.232,UDP,31514,64661,1519,35,31,1321,287,DDoS
2025-05-08 01:20:38,215.131.88.59,3.8.183.132,ICMP,5377,48333,920,39,17,1487,1062,BENIGN
2025-05-08 01:20:39,5.31.56.134,142.95.51.85,ICMP,30725,44997,7116,22,14,1355,424,DoS
2025-05-08 01:20:40,10.190.213.221,193.65.135.130,ICMP,31209,284,5875,47,22,1082,539,BENIGN
2025-05-08 01:20:41,57.100.200.41,10.166.127.148,TCP,53521,17206,8109,70,78,563,159,BENIGN
2025-05-08 01:20:42,173.13.168.131,83.246.228.5,UDP,6668,15437,5003,32,94,1260,543,BENIGN
2025-05-08 01:20:43,91.215.35.213,163.203.232.46,ICMP,27420,10325,5761,24,4,1211,1389,BENIGN
2025-05-08 01:20:44,59.164.41.57,77.229.52.224,UDP,16068,11362,34,77,4,704,1500,PortScan
2025-05-08 01:20:45,139.40.66.196,227.0.185.216,TCP,30295,37905,5840,6,93,681,393,BENIGN
2025-05-08 01:20:46,200.193.152.70,54.77.79.230,UDP,14405,8996,211,62,73,1034,762,BENIGN
2025-05-08 01:20:47,2.119.223.141,26.145.73.233,ICMP,60334,50237,2822,36,64,878,1243,BENIGN
2025-05-08 01:20:48,107.48.78.183,216.25.184.209,UDP,20976,49970,5658,97,91,312,109,BENIGN
2025-05-08 01:20:49,208.242.77.173,97.62.47.245,ICMP,29771,41933,192,98,82,1230,586,DDoS
2025-05-08 01:20:50,52.217.12.135,19.220.174.56,UDP,60840,18696,6925,68,20,372,776,BENIGN
2025-05-08 01:20:51,50.10.142.56,157.214.9.138,UDP,56936,7249,8445,7,43,127,1450,BENIGN
2025-05-08 01:20:52,227.204.166.189,45.138.129.62,TCP,50383,27174,9932,38,31,320,614,BENIGN
2025-05-08 01:20:53,244.232.39.214,17.196.76.19,ICMP,6545,17858,1511,73,81,1488,1213,BENIGN
2025-05-08 01:20:54,120.72.43.242,22.155.143.26,TCP,22147,5652,9875,71,61,1040,347,BENIGN
2025-05-08 01:20:55,202.143.173.100,53.67.240.31,TCP,10000,32400,7114,65,25,98,1260,BENIGN
2025-05-08 01:20:56,95.55.219.76,228.212.6.6,ICMP,59152,1579,7331,20,43,134,238,BENIGN
2025-05-08 01:20:57,96.8.131.32,47.13.227.125,UDP,29644,26169,2810,47,62,960,1121,DoS
2025-05-08 01:20:58,71.217.176.84,62.101.119.253,ICMP,17218,54882,3637,91,66,1414,703,BENIGN
2025-05-08 01:20:59,213.248.198.245,178.142.83.165,ICMP,60961,40128,4061,42,17,194,51,BENIGN
2025-05-08 01:21:00,105.31.20.253,174.178.196.117,ICMP,10588,46336,87,57,16,974,333,DDoS
2025-05-08 01:21:01,84.89.217.143,68.104.181.240,TCP,9143,33252,7626,38,17,1380,143,BENIGN
2025-05-08 01:21:02,118.248.163.16,67.154.197.100,TCP,27462,16381,3618,41,78,883,749,BENIGN
2025-05-08 01:21:03,44.56.54.107,230.208.247.131,TCP,6289,39981,3961,19,65,1367,510,BENIGN
2025-05-08 01:21:04,55.198.13.19,147.103.247.222,UDP,1551,7769,2653,20,76,1169,211,BENIGN
2025-05-08 01:21:05,41.180.93.44,211.207.119.116,ICMP,42216,62027,3931,32,9,279,731,BENIGN
2025-05-08 01:21:06,1.68.239.157,133.149.50.123,ICMP,27538,44185,9204,39,59,1342,1216,BENIGN
2025-05-08 01:21:07,178.159.168.75,210.225.22.95,ICMP,15826,23217,9082,100,95,452,1463,BENIGN
2025-05-08 01:21:08,177.127.218.114,51.91.219.56,TCP,41093,1346,7801,4,18,583,541,DDoS
2025-05-08 01:21:09,36.243.231.211,10.232.78.100,TCP,6181,25766,3984,10,21,1473,466,BENIGN
2025-05-08 01:21:10,200.141.229.169,234.171.49.201,ICMP,15002,48852,9710,98,64,297,715,BENIGN
2025-05-08 01:21:11,233.131.8.77,169.39.69.40,UDP,34909,26362,3421,1,30,573,895,BENIGN
2025-05-08 01:21:12,84.244.23.45,59.196.53.225,UDP,7713,36882,4534,3,46,106,1429,BruteForce
2025-05-08 01:21:13,75.3.182.39,89.188.130.244,ICMP,21660,50621,1565,2,29,1186,1080,BENIGN
2025-05-08 01:21:14,57.138.255.15,65.30.236.129,TCP,57355,28553,8957,52,70,516,1331,BruteForce
2025-05-08 01:21:15,132.121.244.108,60.137.198.1,ICMP,26933,62777,2751,4,90,1222,678,BENIGN
2025-05-08 01:21:16,41.99.76.86,151.132.238.229,TCP,51792,64751,2948,51,59,1097,1346,BENIGN
2025-05-08 01:21:17,202.8.99.95,167.108.140.132,TCP,59894,65165,3399,65,12,225,1058,BENIGN
2025-05-08 01:21:18,95.194.215.49,52.65.203.187,UDP,55333,25817,4105,34,13,609,176,BruteForce
2025-05-08 01:21:19,211.247.138.193,36.53.200.29,ICMP,16685,55741,630,18,95,228,830,BENIGN
2025-05-08 01:21:20,118.124.134.245,194.133.139.201,UDP,3548,14596,5428,75,59,1278,767,BENIGN
2025-05-08 01:21:21,212.255.224.47,133.176.183.118,ICMP,14730,14954,6625,54,86,358,1200,BENIGN
2025-05-08 01:21:22,21.105.138.95,112.239.243.196,TCP,29402,50815,4823,71,57,1152,327,BENIGN
2025-05-08 01:21:23,224.122.167.72,21.184.32.26,UDP,55225,43169,5526,85,80,359,143,BENIGN
2025-05-08 01:21:24,44.186.240.99,159.96.218.103,ICMP,3209,8582,9828,85,67,400,918,BENIGN
2025-05-08 01:21:25,187.115.187.136,249.240.80.111,TCP,20412,62624,6353,20,4,557,1441,BENIGN
2025-05-08 01:21:26,135.239.7.150,52.76.136.163,TCP,18769,31363,6954,30,5,1380,1073,BENIGN
2025-05-08 01:21:27,106.44.178.41,221.53.146.118,TCP,34260,7599,6930,48,47,1043,769,DDoS
2025-05-08 01:21:28,61.113.158.149,174.125.210.57,TCP,58140,13202,5142,40,70,246,500,BENIGN
2025-05-08 01:21:29,12.241.12.141,134.254.199.173,ICMP,17112,39233,3135,1,53,670,1430,BENIGN
2025-05-08 01:21:30,219.87.202.200,106.96.51.41,UDP,54591,36636,3647,97,69,445,214,BruteForce
2025-05-08 01:21:31,19.237.164.18,49.25.79.82,ICMP,35066,41874,5307,13,62,1089,1214,BENIGN
2025-05-08 01:21:32,240.184.220.183,148.227.81.21,UDP,38525,58320,2352,56,20,669,926,BENIGN
2025-05-08 01:21:33,7.98.38.84,26.160.253.197,UDP,52659,384,113,61,17,1269,1050,BENIGN
2025-05-08 01:21:34,150.239.51.191,119.179.199.90,ICMP,31054,50996,7291,4,14,1141,313,BENIGN
2025-05-08 01:21:35,16.182.65.248,45.80.16.116,TCP,44149,55549,5413,49,42,540,978,BENIGN
2025-05-08 01:21:36,130.246.40.227,97.120.72.231,UDP,51819,37172,4040,44,6,1293,555,BENIGN
2025-05-08 01:21:37,189.163.79.42,168.55.152.97,UDP,63984,23975,2050,75,89,376,1351,BENIGN
2025-05-08 01:21:38,221.251.113.224,70.13.198.176,ICMP,32758,12032,2537,35,100,110,1090,BENIGN
