src_ip,dst_ip,protocol,packet_size,label,is_anomaly
66.145.177.232,236.12.83.118,1,756,BENIGN,0
174.237.168.146,23.29.108.63,1,1085,BENIGN,0
201.101.112.125,97.161.10.197,1,341,BENIGN,0
201.66.55.25,171.236.225.114,1,439,BENIGN,0
23.134.92.16,179.225.214.220,6,406,BENIGN,0
136.128.13.41,119.16.141.136,6,308,BENIGN,0
183.193.47.25,63.199.77.79,1,51,BENIGN,0
65.1.83.121,16.66.20.180,17,1062,BENIGN,0
92.220.136.117,158.238.84.206,17,383,BENIGN,0
139.65.159.55,170.137.217.154,17,987,BENIGN,0
235.120.239.125,13.236.197.48,17,1393,BENIGN,0
192.216.73.60,140.148.214.244,6,1060,BENIGN,0
66.143.36.147,200.89.135.218,1,414,DoS,1
56.206.80.151,116.62.51.136,6,1019,BENIGN,0
54.160.218.63,188.47.105.242,1,790,BENIGN,0
163.27.49.19,200.209.39.165,1,716,BENIGN,0
197.221.82.178,245.56.120.183,17,1342,BENIGN,0
75.196.195.59,146.149.102.31,1,1434,BENIGN,0
111.186.43.66,6.108.137.96,6,403,DoS,1
91.60.233.129,45.65.30.36,6,684,BENIGN,0
36.179.86.39,244.17.71.250,1,413,BENIGN,0
169.58.152.45,104.43.152.222,1,56,BENIGN,0
147.63.168.26,72.102.192.37,6,280,BENIGN,0
223.6.2.172,135.253.95.213,17,842,BruteForce,1
14.11.221.26,204.171.246.221,17,671,BruteForce,1
79.66.8.198,215.10.5.9,17,1457,BENIGN,0
80.73.171.246,210.126.224.164,1,647,BENIGN,0
83.224.174.237,39.182.38.146,6,1031,BENIGN,0
23.125.48.23,9.82.124.145,6,534,BENIGN,0
65.234.225.210,194.125.210.176,6,878,BENIGN,0
153.112.254.69,48.75.172.100,6,899,DoS,1
94.143.243.172,213.94.242.5,1,1482,BENIGN,0
253.245.209.50,213.0.179.115,17,1356,BENIGN,0
87.139.222.185,139.72.27.151,17,277,BENIGN,0
217.111.82.205,33.85.162.2,1,96,DoS,1
125.50.13.179,236.185.169.68,1,998,BENIGN,0
1.24.87.244,226.1.188.130,1,289,BruteForce,1
242.132.0.79,188.11.201.94,6,1144,BENIGN,0
159.52.62.55,55.155.195.78,6,1203,BENIGN,0
214.226.163.227,63.45.241.169,6,623,BENIGN,0
247.104.198.41,85.234.221.51,6,411,BruteForce,1
172.4.235.105,1.110.246.253,6,416,DDoS,1
27.43.44.148,168.93.204.132,1,354,BENIGN,0
200.154.136.62,116.156.133.59,6,1180,DDoS,1
96.67.116.128,223.81.226.158,17,1039,BENIGN,0
222.171.167.49,136.166.105.124,6,274,BENIGN,0
8.46.176.89,182.234.8.180,17,471,DDoS,1
106.44.178.41,221.53.146.118,6,1043,DDoS,1
232.237.36.207,138.87.176.17,1,777,BENIGN,0
23.104.166.231,87.97.156.106,1,410,BENIGN,0
173.154.156.181,141.169.106.81,1,1134,BENIGN,0
179.183.78.224,141.51.98.242,17,1047,BENIGN,0
236.215.178.99,86.42.27.20,6,1294,BENIGN,0
116.40.5.167,145.174.233.93,17,966,BENIGN,0
34.220.165.24,6.233.237.167,6,192,DDoS,1
244.31.47.101,149.226.10.124,6,277,DDoS,1
177.205.50.127,231.192.142.114,6,750,BruteForce,1
157.69.44.157,26.69.33.237,6,1307,BENIGN,0
229.102.104.11,192.70.150.250,6,565,PortScan,1
135.223.79.11,127.186.63.204,1,97,PortScan,1
231.143.90.21,157.77.100.72,6,322,BENIGN,0
87.2.176.69,29.253.6.6,17,805,BENIGN,0
93.247.73.224,47.141.43.190,17,800,PortScan,1
153.37.26.48,193.103.192.137,1,867,BENIGN,0
213.156.251.28,172.193.125.43,17,680,BENIGN,0
50.119.117.123,39.115.33.129,1,371,DDoS,1
138.133.146.186,32.136.75.30,1,1151,BENIGN,0
41.192.119.50,123.212.100.17,6,146,BENIGN,0
123.36.60.19,106.153.230.150,6,702,BENIGN,0
74.215.138.127,108.20.195.168,6,521,BENIGN,0
200.251.117.151,1.16.143.167,6,594,BENIGN,0
155.152.250.232,252.223.254.237,1,936,BENIGN,0
108.39.87.216,147.104.137.169,17,1054,BENIGN,0
173.189.76.205,12.236.199.34,6,1220,BENIGN,0
62.233.64.225,50.212.44.43,1,1372,BENIGN,0
217.164.198.182,131.236.10.51,1,475,PortScan,1
250.142.210.232,174.184.165.209,17,629,BENIGN,0
226.72.5.51,66.254.160.189,1,655,BENIGN,0
126.196.25.11,105.243.231.198,6,1181,BENIGN,0
232.142.56.85,75.193.98.11,6,1027,BENIGN,0
85.195.200.113,222.3.122.191,17,782,BENIGN,0
122.99.199.42,126.243.62.104,1,1130,DoS,1
224.54.84.246,88.127.210.148,6,351,BENIGN,0
212.169.97.138,247.242.18.188,17,827,BENIGN,0
192.119.44.102,150.118.142.6,17,725,DDoS,1
94.95.167.251,81.163.164.116,17,209,BENIGN,0
248.240.129.214,93.102.108.65,17,180,BENIGN,0
6.31.94.83,242.65.164.127,1,541,PortScan,1
240.153.94.140,80.79.204.152,1,1357,BruteForce,1
195.73.231.231,207.57.169.183,1,1183,PortScan,1
195.93.233.160,215.179.137.190,17,1021,BENIGN,0
3.88.29.152,134.84.236.71,17,576,BENIGN,0
174.222.190.185,102.190.117.165,1,66,BENIGN,0
133.248.158.178,168.38.214.198,17,884,BENIGN,0
13.176.4.245,221.227.195.174,1,769,DoS,1
91.241.188.197,75.235.2.88,17,168,BENIGN,0
82.202.234.171,123.162.86.124,1,475,BENIGN,0
175.196.249.166,128.81.178.100,1,590,BENIGN,0
137.22.26.218,64.106.217.184,1,393,BENIGN,0
142.222.93.161,36.143.43.110,6,679,BENIGN,0
80.56.228.127,91.146.50.117,1,1064,BENIGN,0
35.252.111.210,29.243.121.52,1,864,BENIGN,0
159.101.58.67,171.214.128.36,17,615,BENIGN,0
226.113.133.160,136.231.18.123,1,1470,BENIGN,0
51.248.208.129,33.191.160.185,6,1297,BENIGN,0
75.167.88.214,208.135.61.116,1,1120,BENIGN,0
30.24.125.149,188.59.60.33,1,1127,DoS,1
204.48.216.139,13.14.164.158,17,679,BENIGN,0
188.212.33.191,157.25.244.197,17,746,BENIGN,0
182.33.24.204,244.229.75.22,6,1188,BENIGN,0
155.4.173.47,9.203.238.53,1,1259,BruteForce,1
3.223.251.78,135.55.217.189,1,1239,PortScan,1
119.109.215.104,194.28.95.241,6,918,BENIGN,0
246.24.250.147,81.31.168.227,6,430,BENIGN,0
241.137.99.234,60.205.254.28,1,1126,BENIGN,0
30.15.188.98,196.235.213.101,17,805,BENIGN,0
165.129.0.208,67.219.223.200,17,842,DDoS,1
237.3.198.114,55.49.114.116,1,1389,BruteForce,1
114.155.188.186,87.229.52.200,17,73,DDoS,1
179.216.168.175,247.10.72.232,6,187,BENIGN,0
174.54.46.228,169.127.50.28,17,527,BENIGN,0
213.58.201.91,134.140.159.177,17,1065,BENIGN,0
165.219.195.240,136.203.137.218,6,399,BENIGN,0
165.114.123.251,88.154.109.123,1,1034,BENIGN,0
161.98.222.124,158.137.134.205,1,892,BENIGN,0
241.42.154.28,38.28.85.45,1,78,BENIGN,0
180.180.109.89,199.69.32.187,1,367,BENIGN,0
221.118.233.139,198.128.154.207,17,1071,BruteForce,1
132.96.154.143,213.14.135.163,1,1400,BENIGN,0
81.41.252.178,202.37.31.142,1,444,BENIGN,0
8.179.107.124,50.39.58.63,6,1162,BENIGN,0
208.27.44.204,55.25.94.123,6,460,BENIGN,0
83.137.143.25,236.118.234.216,1,873,BENIGN,0
24.154.232.62,60.36.185.185,1,1072,BENIGN,0
129.23.246.71,130.50.44.202,1,1066,BENIGN,0
217.141.186.126,60.71.47.28,6,902,BENIGN,0
208.126.29.77,75.17.114.123,1,1223,BENIGN,0
58.53.4.45,48.186.163.194,1,658,PortScan,1
172.98.83.211,238.69.161.23,1,912,BENIGN,0
79.234.78.65,229.170.115.127,17,292,BENIGN,0
140.192.227.233,116.225.84.131,6,687,BENIGN,0
126.127.154.63,19.209.207.206,17,215,BENIGN,0
103.133.179.84,91.197.148.133,6,1148,BENIGN,0
239.98.70.205,115.42.133.223,6,717,BENIGN,0
40.46.234.1,233.130.110.128,6,977,BENIGN,0
4.226.32.189,105.167.175.180,1,153,PortScan,1
146.53.121.25,194.182.223.146,6,100,BENIGN,0
128.137.197.41,247.40.86.93,1,323,BENIGN,0
61.155.100.193,255.216.46.179,17,941,BENIGN,0
190.187.228.34,92.235.104.153,1,1021,BENIGN,0
110.98.175.230,224.174.112.61,1,202,BruteForce,1
107.29.132.44,134.192.109.128,1,537,BENIGN,0
130.30.103.70,208.37.80.190,17,139,BENIGN,0
121.141.233.218,74.118.213.208,6,892,PortScan,1
253.193.14.180,238.253.72.203,6,1149,BENIGN,0
157.72.137.98,132.15.54.122,17,1220,PortScan,1
179.96.150.254,61.0.101.16,17,1236,BruteForce,1
176.35.57.185,76.177.33.175,1,1344,BENIGN,0
39.75.122.112,167.68.78.85,17,636,BENIGN,0
199.255.95.118,30.115.31.25,6,465,DDoS,1
24.39.43.139,34.117.120.142,17,944,BENIGN,0
10.217.183.147,20.148.111.148,1,1337,BENIGN,0
112.21.95.236,160.193.209.240,1,362,BruteForce,1
104.122.78.120,44.175.85.110,6,351,BENIGN,0
77.94.191.193,133.60.139.11,1,1186,BENIGN,0
233.118.28.56,255.13.178.67,6,922,DoS,1
75.231.91.121,56.128.195.121,1,147,DoS,1
182.56.241.149,32.186.11.8,1,742,PortScan,1
243.176.86.83,88.192.41.39,1,179,BENIGN,0
193.144.196.221,169.135.16.162,17,915,BENIGN,0
114.111.23.15,231.13.123.178,6,1032,BENIGN,0
109.91.121.146,148.30.235.17,1,1151,BENIGN,0
77.62.233.252,251.125.42.150,6,1183,BENIGN,0
44.3.249.14,218.198.20.244,1,1030,BENIGN,0
76.208.117.120,89.108.252.18,6,1484,PortScan,1
198.39.3.146,4.168.170.46,17,982,BENIGN,0
86.142.172.37,221.65.63.35,1,1206,BENIGN,0
199.83.39.164,172.215.55.225,1,98,BENIGN,0
49.26.16.168,211.95.205.85,1,938,BruteForce,1
184.21.53.144,87.153.5.82,1,710,BENIGN,0
105.194.102.234,207.240.17.144,1,701,BENIGN,0
147.53.2.46,144.35.166.255,1,1032,BENIGN,0
26.246.228.116,36.21.228.70,17,627,BENIGN,0
138.208.133.197,73.205.0.177,6,1387,BENIGN,0
230.105.198.94,143.3.78.50,1,578,BENIGN,0
206.199.219.148,49.204.133.215,1,1094,BENIGN,0
151.165.83.233,185.186.173.38,1,575,PortScan,1
173.140.61.85,246.28.128.206,1,1399,PortScan,1
33.232.36.28,229.159.229.218,17,753,BENIGN,0
228.53.110.230,88.210.125.41,1,639,PortScan,1
99.247.108.178,119.51.224.144,6,1196,BENIGN,0
5.181.5.144,133.182.58.249,17,778,BruteForce,1
96.204.66.146,196.249.179.172,17,1006,BENIGN,0
230.16.58.155,208.99.145.157,6,1263,BENIGN,0
151.142.81.229,254.125.225.114,17,449,BENIGN,0
26.165.215.238,190.171.44.158,6,423,PortScan,1
74.68.89.32,119.248.170.131,17,436,BENIGN,0
225.92.25.224,89.63.78.124,17,1175,BENIGN,0
170.66.246.194,7.47.161.28,17,1271,BENIGN,0
235.237.165.169,103.62.234.220,17,645,BENIGN,0
123.59.17.28,198.223.35.80,6,1290,BENIGN,0
206.42.66.2,197.19.111.51,6,1112,PortScan,1
77.198.218.192,7.32.64.37,1,1303,BENIGN,0
177.200.120.18,7.13.78.109,1,1165,BENIGN,0
49.170.183.225,16.221.252.128,1,1158,BENIGN,0
185.33.112.60,240.227.25.109,6,891,BENIGN,0
204.199.199.153,62.124.115.173,17,277,BENIGN,0
183.223.133.147,118.98.2.154,6,79,BENIGN,0
6.129.97.146,134.173.231.200,17,1160,DDoS,1
117.126.66.77,245.160.218.210,17,1357,BENIGN,0
186.57.105.119,124.237.67.181,6,860,DDoS,1
97.178.170.189,171.11.246.163,1,1223,BENIGN,0
143.29.223.178,45.145.50.15,1,1305,BENIGN,0
152.221.220.170,131.43.161.242,17,363,BENIGN,0
140.30.168.54,238.211.78.90,17,1274,BENIGN,0
116.194.129.233,43.224.165.8,6,987,BENIGN,0
35.10.232.81,4.63.166.126,17,479,BENIGN,0
90.45.136.141,73.53.157.156,6,145,BENIGN,0
102.176.114.197,211.220.245.250,1,1008,PortScan,1
143.54.150.138,137.77.254.175,17,1306,PortScan,1
165.104.110.81,69.101.193.18,6,1151,DoS,1
172.241.23.45,224.251.196.49,6,1357,BENIGN,0
116.170.0.82,212.112.69.72,17,340,BENIGN,0
133.15.227.14,131.4.34.202,1,80,DoS,1
185.151.233.33,85.173.125.240,1,232,BENIGN,0
34.43.175.160,196.235.22.75,6,861,BENIGN,0
96.30.78.186,237.11.130.78,6,527,DDoS,1
248.28.211.251,248.235.152.227,1,810,BENIGN,0
43.190.202.152,233.127.41.105,17,1430,BENIGN,0
151.17.83.159,226.223.222.119,17,985,BENIGN,0
96.187.98.176,225.13.17.54,17,306,BENIGN,0
18.37.113.192,68.165.40.25,17,162,BENIGN,0
63.128.35.19,36.118.102.45,6,314,BENIGN,0
196.180.102.89,27.59.136.89,17,593,BENIGN,0
154.123.70.218,30.55.29.254,1,1061,BENIGN,0
231.221.59.125,175.85.187.150,1,764,BENIGN,0
156.9.78.70,212.136.183.242,6,1353,BENIGN,0
183.184.68.39,219.106.249.187,1,599,BENIGN,0
247.0.242.71,237.119.135.202,6,930,DDoS,1
22.42.144.166,118.135.122.56,17,1174,DDoS,1
41.170.240.42,137.77.233.58,17,1429,BruteForce,1
248.32.63.230,27.203.107.24,17,782,BENIGN,0
176.246.116.71,226.240.221.177,1,445,BENIGN,0
137.183.248.69,194.214.45.215,17,858,BENIGN,0
98.0.234.220,130.146.76.6,17,1474,BENIGN,0
81.241.228.2,128.133.120.133,17,506,BENIGN,0
213.17.65.81,158.215.164.218,6,142,BENIGN,0
216.62.231.35,224.27.211.166,17,714,BENIGN,0
105.203.145.6,175.25.47.193,6,465,BENIGN,0
68.205.68.179,88.111.210.229,1,1473,BENIGN,0
134.223.251.70,71.106.154.196,1,1086,BENIGN,0
84.127.92.158,109.106.234.163,17,761,PortScan,1
56.229.236.199,72.197.83.163,6,246,BENIGN,0
151.31.81.202,186.74.91.81,1,959,BENIGN,0
125.193.173.201,141.69.74.8,6,1466,DoS,1
31.31.139.5,88.103.34.169,17,678,BENIGN,0
229.57.162.160,46.214.142.226,1,98,PortScan,1
143.193.7.156,238.230.64.75,1,515,BENIGN,0
172.195.50.253,187.5.248.109,6,479,DDoS,1
222.173.9.113,98.167.222.255,17,1029,BENIGN,0
154.240.107.160,156.133.224.91,6,124,BruteForce,1
31.24.173.175,21.216.34.66,6,202,BENIGN,0
57.100.177.70,189.85.75.43,6,894,BruteForce,1
77.167.84.254,56.40.21.101,1,402,BENIGN,0
254.81.47.43,215.162.91.85,17,450,BENIGN,0
16.112.216.114,5.168.254.62,17,1138,BENIGN,0
102.79.29.57,117.41.221.32,6,345,BENIGN,0
84.199.150.81,175.179.2.238,17,294,BENIGN,0
186.75.145.103,190.150.144.217,17,288,PortScan,1
8.63.55.135,65.33.155.80,6,622,BENIGN,0
253.157.30.203,92.111.186.160,6,1392,DDoS,1
246.161.119.69,70.56.157.102,1,1362,BENIGN,0
107.244.73.147,75.222.217.39,6,1405,BENIGN,0
76.63.237.178,170.50.112.6,1,1360,BENIGN,0
53.106.140.104,249.240.204.144,1,449,BENIGN,0
161.183.27.255,215.172.247.60,1,392,BENIGN,0
4.222.173.191,2.250.220.177,17,681,BENIGN,0
87.10.8.63,36.128.138.191,17,131,BENIGN,0
232.139.18.188,237.168.205.125,17,83,PortScan,1
230.252.243.87,45.251.144.130,17,99,BENIGN,0
221.56.37.222,54.164.247.23,17,701,BENIGN,0
127.50.161.234,181.218.209.36,17,582,BENIGN,0
213.60.16.200,13.103.104.188,1,821,BENIGN,0
55.85.86.79,49.54.137.117,1,902,BENIGN,0
51.0.196.23,136.95.89.7,1,1057,BENIGN,0
133.133.215.129,50.125.124.120,1,792,BENIGN,0
246.105.52.126,15.45.144.42,1,702,BENIGN,0
143.176.40.248,124.47.206.200,6,725,BENIGN,0
143.216.49.70,224.249.101.196,1,42,BENIGN,0
15.183.177.255,92.145.5.117,17,105,BENIGN,0
204.146.44.27,2.255.235.183,17,900,BENIGN,0
80.98.47.184,151.188.42.77,6,809,DDoS,1
11.210.43.48,187.95.9.95,6,790,BENIGN,0
116.174.194.26,229.32.98.232,6,1337,BENIGN,0
253.244.36.66,158.1.132.166,1,200,BENIGN,0
32.236.245.156,5.232.137.60,6,1265,BENIGN,0
7.98.38.84,26.160.253.197,17,1269,BENIGN,0
118.239.229.192,69.170.29.248,6,409,BruteForce,1
21.153.210.127,44.222.91.15,6,1210,BENIGN,0
107.144.173.123,64.145.54.212,1,586,BENIGN,0
11.56.66.91,84.93.245.26,17,225,DoS,1
253.97.28.181,26.207.220.234,17,582,BENIGN,0
158.61.197.107,60.123.148.204,17,218,BENIGN,0
61.84.70.187,233.145.140.77,6,1231,BENIGN,0
62.118.20.168,220.93.189.117,17,538,PortScan,1
242.53.15.161,110.225.67.147,17,1171,BENIGN,0
121.25.5.126,182.182.67.34,1,640,BENIGN,0
129.58.163.72,79.120.204.166,6,691,BENIGN,0
93.91.171.100,76.56.181.107,1,580,BENIGN,0
195.47.180.234,133.109.68.2,6,1136,BENIGN,0
134.117.193.17,29.196.43.82,1,327,BENIGN,0
117.235.62.6,76.79.51.6,17,229,BENIGN,0
173.86.1.222,134.16.2.145,1,1388,BENIGN,0
8.59.179.127,79.139.222.66,6,214,BENIGN,0
252.217.2.130,219.229.206.52,1,404,BruteForce,1
99.241.148.48,113.55.9.109,6,1286,BENIGN,0
131.211.77.18,51.102.124.177,1,1345,BENIGN,0
98.103.164.83,24.97.49.89,6,1376,BENIGN,0
7.157.199.175,38.214.66.82,1,315,BENIGN,0
21.77.129.188,12.31.178.169,17,1464,BENIGN,0
218.118.194.17,194.94.47.39,1,1209,BENIGN,0
100.255.101.163,28.247.105.226,1,1233,BENIGN,0
213.140.123.25,97.205.174.226,1,593,BENIGN,0
115.97.193.226,93.238.104.86,17,1151,BENIGN,0
171.139.96.139,64.86.133.33,17,433,DoS,1
44.27.39.224,114.147.172.48,6,1415,BENIGN,0
88.106.174.153,148.151.115.120,1,168,BENIGN,0
128.183.123.22,225.141.30.86,6,49,BENIGN,0
93.141.88.47,197.105.53.112,6,281,PortScan,1
33.188.151.82,252.149.3.228,1,784,BENIGN,0
254.65.93.132,254.162.25.55,17,1481,BENIGN,0
174.186.81.94,51.106.249.124,1,115,BENIGN,0
179.184.203.176,197.61.12.14,6,744,BENIGN,0
73.21.192.120,102.155.90.36,17,764,BENIGN,0
106.108.18.243,135.214.169.113,6,101,BENIGN,0
222.91.148.190,208.250.234.112,17,115,BENIGN,0
80.59.231.95,154.87.139.178,1,1086,BENIGN,0
224.229.17.116,96.134.0.165,6,384,BENIGN,0
240.65.150.44,182.246.62.92,17,402,BENIGN,0
195.165.56.29,25.14.66.163,17,1035,BENIGN,0
185.55.3.57,109.136.142.24,17,871,BENIGN,0
130.17.160.78,19.19.130.182,1,40,BENIGN,0
15.230.93.3,96.147.236.36,6,264,BENIGN,0
35.223.49.91,220.221.195.10,17,975,BENIGN,0
84.240.202.239,213.2.75.69,17,314,BENIGN,0
208.131.139.58,55.97.104.16,6,1393,BENIGN,0
62.64.210.172,38.13.63.161,17,858,BruteForce,1
231.44.145.67,98.252.121.246,6,86,BENIGN,0
248.98.98.220,234.208.146.235,17,1406,BENIGN,0
215.230.78.88,214.234.49.162,6,895,BENIGN,0
160.223.40.150,143.223.27.53,1,557,PortScan,1
65.254.105.76,142.59.136.62,6,341,PortScan,1
203.132.92.46,85.58.17.73,1,110,BENIGN,0
254.18.41.115,191.235.251.56,17,158,BENIGN,0
74.180.51.36,22.130.74.109,17,711,BENIGN,0
245.232.224.255,192.60.27.116,1,792,PortScan,1
47.108.165.32,72.172.182.215,6,384,BENIGN,0
46.251.250.33,159.65.153.35,6,1163,BENIGN,0
134.9.183.106,152.105.184.171,1,1328,BENIGN,0
8.34.255.198,131.147.159.139,17,621,BENIGN,0
110.153.39.115,192.164.225.59,1,822,BENIGN,0
19.244.44.138,192.86.23.143,1,690,BENIGN,0
7.7.168.165,141.126.202.29,1,410,BruteForce,1
79.61.60.208,96.223.91.34,17,1056,BENIGN,0
174.131.8.125,225.184.104.109,6,452,BENIGN,0
60.121.89.15,24.82.72.33,1,505,BENIGN,0
223.255.128.132,235.118.27.14,17,814,BENIGN,0
63.214.12.175,231.3.53.14,1,1446,BENIGN,0
220.251.136.164,155.131.30.10,1,458,BENIGN,0
79.56.181.53,120.178.248.216,17,975,DDoS,1
47.152.64.161,114.128.122.225,6,1433,BENIGN,0
29.22.245.104,167.117.121.203,6,840,DDoS,1
137.221.80.38,182.43.114.30,17,931,BENIGN,0
95.44.254.243,153.84.253.203,1,1414,BENIGN,0
120.104.92.188,254.29.1.161,1,864,BENIGN,0
232.214.5.114,110.29.201.143,6,325,BENIGN,0
178.129.120.112,21.107.71.124,1,1088,BENIGN,0
51.82.99.4,69.175.34.35,17,958,BENIGN,0
157.20.118.221,174.79.111.126,17,957,BENIGN,0
79.163.228.75,76.25.146.17,17,842,BENIGN,0
225.225.135.246,156.197.205.232,17,856,PortScan,1
55.203.150.74,30.24.213.220,1,153,BENIGN,0
8.3.218.180,115.183.25.115,1,566,BruteForce,1
104.91.150.211,57.188.39.70,17,407,DoS,1
123.124.251.190,118.240.220.185,1,795,BENIGN,0
239.131.174.49,116.148.6.125,6,447,BENIGN,0
112.50.31.6,79.71.148.62,6,374,PortScan,1
74.154.51.15,133.21.37.133,1,361,BENIGN,0
145.118.158.55,67.111.55.60,17,1018,DDoS,1
91.248.9.170,124.171.94.98,1,1177,BENIGN,0
117.151.147.29,111.156.35.17,1,786,BENIGN,0
211.202.69.218,159.70.170.228,17,708,BENIGN,0
203.103.163.213,235.122.107.254,6,1426,BENIGN,0
11.54.251.16,248.105.6.208,1,1213,BENIGN,0
217.136.203.235,98.148.138.198,17,287,DoS,1
155.238.115.181,114.237.57.145,17,376,BENIGN,0
211.78.2.90,60.230.223.239,6,1259,BENIGN,0
98.133.117.70,126.201.35.15,17,534,PortScan,1
188.234.133.183,80.89.244.134,6,1337,BENIGN,0
90.155.13.184,243.148.135.82,17,485,DoS,1
209.12.115.2,66.202.182.209,17,1387,BruteForce,1
41.100.1.238,37.46.12.211,6,1421,BENIGN,0
53.175.227.211,72.94.80.201,1,198,BENIGN,0
69.169.30.41,81.75.167.212,17,346,BENIGN,0
201.41.124.47,66.247.72.164,6,1168,DoS,1
125.119.232.234,128.85.12.111,1,814,BENIGN,0
254.205.11.116,28.128.77.149,6,1364,BENIGN,0
252.7.88.118,146.221.109.104,6,558,BENIGN,0
152.58.69.73,206.154.113.67,6,563,BENIGN,0
95.54.221.102,183.185.205.11,17,134,BENIGN,0
102.6.63.104,155.72.223.155,1,200,BENIGN,0
139.9.187.227,117.207.121.123,6,1025,PortScan,1
105.167.78.30,172.14.146.13,6,633,BENIGN,0
118.106.236.28,255.240.177.240,6,247,BENIGN,0
169.104.56.246,189.168.117.183,17,793,BENIGN,0
180.249.114.176,17.176.110.26,17,1249,BENIGN,0
128.145.240.148,18.124.28.99,17,461,BENIGN,0
51.157.112.77,28.141.99.235,17,539,BENIGN,0
71.103.226.180,175.134.130.186,6,213,BENIGN,0
33.101.152.165,68.113.245.157,6,1400,BruteForce,1
106.53.164.214,13.218.192.200,6,764,BENIGN,0
199.123.130.232,30.223.140.122,17,1428,DDoS,1
222.128.178.252,54.251.197.219,1,757,PortScan,1
72.52.104.213,247.131.91.28,17,819,BENIGN,0
64.177.85.218,218.128.78.73,17,1143,BENIGN,0
151.233.104.139,117.91.121.188,1,666,BENIGN,0
122.146.114.105,206.134.182.86,6,931,BENIGN,0
25.87.219.70,13.109.62.128,1,1419,BruteForce,1
147.66.121.157,217.210.44.17,1,1132,DoS,1
240.233.206.153,79.246.205.56,17,1116,BENIGN,0
170.160.231.41,123.97.55.48,17,776,BENIGN,0
152.216.179.66,44.231.0.152,6,142,BENIGN,0
233.151.141.152,100.31.5.141,6,171,BENIGN,0
217.115.73.192,25.48.73.21,1,843,BENIGN,0
147.236.14.4,42.60.141.47,1,1144,PortScan,1
219.14.90.208,154.42.229.13,17,561,BENIGN,0
154.255.24.44,231.52.235.214,17,142,BENIGN,0
236.183.82.23,93.123.223.40,17,603,DDoS,1
23.79.107.60,101.23.25.176,6,660,PortScan,1
163.61.254.54,218.197.108.202,1,247,BruteForce,1
160.113.171.76,24.150.152.23,1,244,BENIGN,0
96.74.140.160,207.57.157.77,1,1431,BENIGN,0
106.229.111.100,121.251.113.203,17,141,BENIGN,0
208.183.133.40,126.13.237.145,1,1043,BENIGN,0
140.184.162.98,148.108.166.222,17,443,DoS,1
163.94.161.229,74.128.224.153,1,1230,BENIGN,0
178.36.5.95,72.200.43.189,1,115,PortScan,1
121.225.192.107,32.141.54.65,1,52,BENIGN,0
252.135.220.181,13.242.58.142,1,668,BENIGN,0
152.39.67.177,160.186.54.199,6,1486,BENIGN,0
123.42.13.211,76.189.215.18,6,311,PortScan,1
48.2.181.221,74.235.132.41,6,1413,BENIGN,0
75.158.161.193,151.103.138.75,1,1397,BENIGN,0
233.137.53.58,9.118.79.68,17,290,BENIGN,0
40.222.43.200,242.19.82.116,17,521,BENIGN,0
18.45.76.151,184.143.23.59,17,234,BENIGN,0
171.5.234.119,220.78.222.222,17,135,PortScan,1
5.175.112.149,3.186.29.171,1,546,BENIGN,0
43.205.221.61,171.37.1.56,17,157,BENIGN,0
191.137.36.84,28.96.252.128,6,1247,BENIGN,0
38.227.182.157,105.166.182.119,1,1341,BruteForce,1
57.68.156.188,127.55.155.155,17,1477,BENIGN,0
130.172.5.243,141.108.64.149,6,908,BENIGN,0
58.55.156.34,180.156.57.154,6,763,BENIGN,0
51.245.147.113,29.215.164.137,6,606,BENIGN,0
148.80.130.196,73.12.149.81,1,1221,BruteForce,1
44.82.155.239,6.74.70.202,17,1329,BENIGN,0
3.65.102.104,63.126.93.204,6,376,BENIGN,0
187.161.176.19,138.143.87.157,6,1245,BENIGN,0
111.34.190.170,5.242.102.104,6,277,BENIGN,0
141.67.108.126,227.215.182.186,1,789,BENIGN,0
201.105.73.131,30.197.218.3,6,1476,BENIGN,0
103.188.145.85,36.182.131.12,1,875,BENIGN,0
230.163.149.178,142.190.75.135,1,413,BENIGN,0
232.237.24.196,223.180.206.62,1,722,BENIGN,0
174.160.204.7,130.249.245.111,6,524,BENIGN,0
56.7.31.84,140.196.159.200,6,1321,PortScan,1
16.137.73.11,245.28.67.107,6,850,BENIGN,0
62.95.49.236,124.88.30.142,6,1409,BENIGN,0
2.129.186.185,54.62.49.73,1,1291,BENIGN,0
112.153.42.161,138.245.90.157,17,677,BENIGN,0
67.106.42.207,138.33.176.207,1,109,DDoS,1
77.13.166.226,214.181.95.214,6,41,BENIGN,0
40.113.78.250,232.102.45.27,6,725,BENIGN,0
152.65.106.76,47.143.39.68,1,1311,BENIGN,0
109.123.125.52,2.35.148.44,6,101,BENIGN,0
116.192.223.30,68.128.27.55,1,332,BruteForce,1
197.248.35.97,200.86.204.166,6,573,BENIGN,0
183.235.196.106,141.75.16.248,1,1473,BENIGN,0
238.47.73.20,220.66.181.225,1,249,DoS,1
216.115.249.155,27.110.123.150,6,575,BENIGN,0
10.188.175.22,143.171.136.26,6,1176,BENIGN,0
24.169.247.83,199.209.154.158,17,773,BENIGN,0
80.42.25.198,114.224.10.202,17,199,PortScan,1
75.9.162.198,238.97.26.87,17,387,BENIGN,0
109.23.243.219,39.226.99.43,17,967,BENIGN,0
